罗湖,布心,金祥都市花园,3,1,78,3400,1133,43
罗湖,布心,颖隆大厦,3,2,104,5000,1666,48
罗湖,布心,旭飞华天苑,1,0,21,1500,1500,71
罗湖,布心,龙园山庄,2,1,70,3300,1650,47
罗湖,布心,今日家园,2,2,66,4800,2400,72
罗湖,布心,金迪名苑,1,1,36,3000,3000,83
罗湖,布心,泰和花园,3,1,89,5300,1766,59
罗湖,布心,今日家园,2,1,63,4500,2250,71
罗湖,布心,金祥都市花园,3,2,90,3300,1100,36
罗湖,布心,泰和花园,2,1,73,4500,2250,61
罗湖,布心,松泉公寓,1,1,41,2600,2600,63
罗湖,布心,宝湖名园,3,2,118,8000,2666,67
罗湖,布心,松泉公寓,6,0,87,7000,1166,80
罗湖,布心,深华花园,3,2,110,4600,1533,41
罗湖,布心,山湖居,3,2,81,5200,1733,64
罗湖,布心,淘金山一期,5,2,192,16800,3360,87
罗湖,布心,布心公寓,1,1,58,3000,3000,51
罗湖,布心,今日家园,2,1,62,4500,2250,72
罗湖,布心,太阳新城,2,1,66,5000,2500,75
罗湖,布心,绿景山庄,3,1,103,5500,1833,53
罗湖,布心,山湖居,3,1,81,5200,1733,64
罗湖,布心,大地花园,1,1,50,3000,3000,60
罗湖,布心,青湖山庄,3,2,85,3800,1266,44
罗湖,布心,龙园山庄,4,1,106,4800,1200,45
罗湖,布心,雍翠华府,2,1,62,4800,2400,77
罗湖,布心,青橙时代,2,1,37,3500,1750,94
罗湖,布心,太阳新城,2,1,76,5200,2600,68
罗湖,布心,雅仕居,1,0,19,1800,1800,94
罗湖,布心,麟腾苑二期,1,0,22,2400,2400,109
罗湖,布心,松泉山庄,3,1,106,6000,2000,56
罗湖,布心,雍翠华府,2,1,44,4000,2000,90
罗湖,布心,君逸华府,1,1,45,4400,4400,97
罗湖,布心,鹏城花园,3,1,91,4000,1333,43
罗湖,布心,雍翠华府,2,1,43,3700,1850,86
罗湖,布心,阳光明居,1,1,36,3600,3600,100
罗湖,布心,君逸华府,1,1,45,4000,4000,88
罗湖,布心,金豪花园,2,1,76,3500,1750,46
罗湖,布心,一致春晓苑,2,2,67,3500,1750,52
罗湖,布心,旭飞华天苑,1,1,27,2000,2000,74
罗湖,布心,金迪名苑,1,1,37,3300,3300,89
罗湖,布心,君逸华府,2,1,66,5500,2750,83
罗湖,布心,丰湖花园,2,1,62,4200,2100,67
罗湖,布心,今日家园,2,1,66,4300,2150,65
罗湖,布心,雍翠华府,2,1,44,3800,1900,86
罗湖,布心,雍翠华府,2,1,68,5000,2500,73
罗湖,布心,金祥都市花园,1,1,50,2300,2300,46
罗湖,布心,雍翠华府,1,1,36,3600,3600,100
罗湖,布心,今日家园,4,2,118,5200,1300,44
罗湖,布心,颖隆大厦,1,1,53,3000,3000,56
罗湖,布心,松泉山庄,2,1,90,5000,2500,55
罗湖,布心,紫荆花园,4,2,99,4600,1150,46
罗湖,布心,旭飞华天苑,2,1,56,3000,1500,53
罗湖,布心,丰湖花园,1,1,46,3000,3000,65
罗湖,布心,今日家园,2,1,63,4500,2250,71
罗湖,布心,龙园山庄,2,1,62,3500,1750,56
罗湖,布心,太阳新城,1,1,45,3600,3600,80
罗湖,布心,龙园山庄,3,1,84,4500,1500,53
罗湖,布心,丰湖花园,2,1,68,4200,2100,61
罗湖,布心,颖隆大厦,1,1,40,2500,2500,62
罗湖,布心,彩世界家园,3,2,97,6500,2166,67
罗湖,布心,港鹏新村,3,1,75,3000,1000,40
罗湖,布心,今日家园,3,1,92,6000,2000,65
罗湖,布心,碧岭华庭,2,2,82,5500,2750,67
罗湖,布心,彩世界家园,3,1,90,5800,1933,64
罗湖,布心,大地花园,1,0,53,3500,3500,66
罗湖,布心,松泉山庄,2,2,100,4600,2300,46
罗湖,布心,路桥大厦,2,1,40,3500,1750,87
罗湖,布心,雍翠华府,2,1,68,4700,2350,69
罗湖,布心,花半里别馆,2,1,66,5000,2500,75
罗湖,布心,颖隆大厦,1,0,34,2000,2000,58
罗湖,布心,龙园山庄,3,2,110,4300,1433,39
罗湖,布心,海关草埔生活区,3,2,83,3500,1166,42
罗湖,布心,淘金山二期,4,2,150,15000,3750,100
罗湖,布心,翡翠园,2,1,43,3200,1600,74
罗湖,布心,龙园山庄,1,1,45,3000,3000,66
罗湖,布心,丰湖花园,2,1,62,4900,2450,79
罗湖,布心,英达花园,3,2,96,5000,1666,52
罗湖,布心,翠怡苑,3,2,96,4500,1500,46
罗湖,布心,海鹰大厦,2,1,65,3200,1600,49
罗湖,布心,海鹰大厦,5,1,147,6500,1300,44
罗湖,布心,东湖豪庭,3,2,160,8000,2666,50
罗湖,布心,雍翠华府,2,1,44,4000,2000,90
罗湖,布心,翡翠园,1,1,42,3200,3200,76
罗湖,布心,雍翠华府,3,1,76,5500,1833,72
罗湖,布心,雅仕居,2,2,61,4000,2000,65
罗湖,布心,金祥都市花园,3,1,100,4200,1400,42
罗湖,布心,大地花园,2,1,48,4000,2000,83
罗湖,布心,碧岭华庭,3,2,123,8500,2833,69
罗湖,布心,绿景山庄,3,2,100,5100,1700,51
罗湖,布心,边防布心住宅区,2,1,65,3600,1800,55
罗湖,布心,青橙时代,2,1,45,3500,1750,77
罗湖,布心,太阳新城,3,2,99,6500,2166,65
罗湖,布心,逸心苑,2,1,60,4000,2000,66
罗湖,布心,松泉公寓,3,1,75,3500,1166,46
罗湖,布心,松泉山庄,3,1,76,5000,1666,65
罗湖,布心,龙园山庄,3,2,84,4500,1500,53
罗湖,布心,大地花园,1,1,49,3500,3500,71
罗湖,布心,雅仕居,1,0,22,2200,2200,100
罗湖,布心,青湖山庄,2,1,66,3200,1600,48
罗湖,布心,君逸华府,2,1,72,5800,2900,80
罗湖,布心,长富花园,2,1,50,3000,1500,60
罗湖,布心,松泉公寓,2,1,63,3200,1600,50
罗湖,布心,边防布心住宅区,2,1,65,3600,1800,55
罗湖,布心,青湖山庄,2,1,66,3200,1600,48
罗湖,布心,君逸华府,2,1,72,5800,2900,80
罗湖,布心,长富花园,2,1,50,3000,1500,60
罗湖,布心,逸心苑,2,1,60,4000,2000,66
罗湖,布心,松泉公寓,3,1,75,3500,1166,46
罗湖,布心,松泉山庄,5,1,380,45000,9000,118
罗湖,布心,松泉公寓,3,1,72,4800,1600,66
罗湖,布心,松泉公寓,2,1,63,3200,1600,50
罗湖,布心,旭飞华天苑,1,1,29,2000,2000,68
罗湖,布心,龙园山庄,2,2,80,4000,2000,50
罗湖,布心,绿景山庄,3,2,93,4800,1600,51
罗湖,布心,太阳新城,1,1,13,2460,2460,189
罗湖,布心,君逸华府,3,1,98,7200,2400,73
罗湖,布心,布心公寓,1,1,28,2300,2300,82
罗湖,布心,君逸华府,2,1,70,6000,3000,85
罗湖,布心,龙园山庄,3,2,110,4300,1433,39
罗湖,布心,雍翠华府,4,2,125,8200,2050,65
罗湖,布心,雍翠华府,4,2,125,8200,2050,65
罗湖,布心,中华花园,2,2,60,3200,1600,53
罗湖,布心,华秀花园,1,0,42,2100,2100,50
罗湖,布心,港鹏新村,1,1,35,1300,1300,37
罗湖,布心,鹏城花园,3,1,86,4000,1333,46
罗湖,布心,金祥都市花园,3,2,86,5500,1833,63
罗湖,布心,龙园山庄,1,1,44,2500,2500,56
罗湖,布心,雍翠华府,1,1,37,3700,3700,100
罗湖,布心,君逸华府,3,1,98,7000,2333,71
罗湖,布心,边防布心住宅区,4,2,181,7000,1750,38
罗湖,布心,山湖居,2,2,64,4500,2250,70
罗湖,布心,雅仕居,1,0,20,2800,2800,140
罗湖,布心,海鹰大厦,1,1,45,2300,2300,51
罗湖,布心,彩世界家园,2,2,75,5500,2750,73
罗湖,布心,金豪花园,3,2,75,4000,1333,53
罗湖,布心,鹿鸣园,3,2,103,7500,2500,72
罗湖,布心,淳安居,3,1,107,6200,2066,57
罗湖,布心,龙园山庄,4,1,102,4300,1075,42
罗湖,布心,雍翠华府,2,1,52,4200,2100,80
罗湖,布心,今日家园,2,1,62,4600,2300,74
罗湖,布心,翡翠园,1,1,43,2700,2700,62
罗湖,布心,雍翠华府,2,1,44,3500,1750,79
罗湖,布心,布心花园一区,3,1,86,3500,1166,40
罗湖,布心,雍翠华府,2,1,68,5000,2500,73
罗湖,布心,金迪名苑,1,0,26,2800,2800,107
罗湖,布心,翠景山庄,4,1,125,8800,2200,70
罗湖,布心,金迪名苑,1,1,36,3500,3500,97
罗湖,布心,松泉山庄,3,1,90,5500,1833,61
罗湖,布心,育才花园,3,2,88,3500,1166,39
罗湖,布心,丰湖花园,1,1,41,3200,3200,78
罗湖,布心,今日家园,3,1,93,5500,1833,59
罗湖,布心,金祥都市花园,5,2,140,5300,1060,37
罗湖,布心,彩世界家园,2,1,70,5000,2500,71
罗湖,布心,金豪花园,2,2,75,3500,1750,46
罗湖,布心,雍翠华府,2,1,68,5000,2500,73
罗湖,布心,今日家园,2,1,68,4500,2250,66
罗湖,布心,松泉山庄,2,1,94,4800,2400,51
罗湖,布心,龙园山庄,3,1,110,4500,1500,40
罗湖,布心,边防布心住宅区,3,2,105,4800,1600,45
罗湖,布心,龙园山庄,3,1,80,3300,1100,41
罗湖,布心,今日家园,2,1,67,4500,2250,67
罗湖,布心,阳光明居,2,2,75,5000,2500,66
罗湖,布心,彩世界家园,3,1,89,8500,2833,95
罗湖,布心,阳光明居,2,2,75,5000,2500,66
罗湖,布心,龙园山庄,1,1,47,3500,3500,74
罗湖,布心,阳光明居,3,2,93,5500,1833,59
罗湖,布心,雍翠华府,2,1,52,4300,2150,82
罗湖,布心,维富大厦,2,1,73,4300,2150,58
罗湖,布心,今日家园,4,1,116,5200,1300,44
罗湖,布心,雅仕居,1,0,22,1800,1800,81
罗湖,布心,君逸华府,3,2,97,7200,2400,74
罗湖,布心,龙园山庄,2,1,63,3500,1750,55
罗湖,布心,泰和花园,3,2,89,3900,1300,43
罗湖,布心,彩世界家园,1,1,47,3800,3800,80
罗湖,布心,松泉公寓,2,1,78,3500,1750,44
罗湖,布心,君逸华府,2,1,69,5000,2500,72
罗湖,布心,太白居,3,1,91,5800,1933,63
罗湖,布心,碧岭华庭,2,1,66,4500,2250,68
罗湖,布心,英达花园,4,1,82,3800,950,46
罗湖,布心,港鹏新村,2,1,58,2300,1150,39
罗湖,布心,海鹰大厦,1,1,40,2300,2300,57
罗湖,布心,龙园山庄,3,1,99,4500,1500,45
罗湖,布心,布心花园一区,2,1,78,3200,1600,41
罗湖,布心,君逸华府,2,1,72,6000,3000,83
罗湖,布心,阳光明居,2,1,55,3800,1900,69
罗湖,布心,大地花园,1,0,48,3100,3100,64
罗湖,布心,龙园山庄,1,1,44,2700,2700,61
罗湖,布心,君逸华府,2,1,72,5200,2600,72
罗湖,布心,彩世界家园,3,2,98,7000,2333,71
罗湖,布心,今日家园,2,1,64,4700,2350,73
罗湖,布心,太阳新城,2,2,76,5000,2500,65
罗湖,布心,海鹰大厦,1,0,20,1560,1560,78
罗湖,布心,雍翠华府,2,1,52,4100,2050,78
罗湖,布心,君逸华府,1,1,45,4200,4200,93
罗湖,布心,丰湖花园,1,1,46,3000,3000,65
罗湖,布心,山湖居,2,2,64,8000,4000,125
罗湖,布心,雅仕居,1,1,45,2400,2400,53
罗湖,布心,麟腾苑二期,1,0,21,2300,2300,109
罗湖,布心,布心花园三区,2,1,73,4000,2000,54
罗湖,布心,金祥都市花园,3,2,85,5500,1833,64
罗湖,布心,雍翠华府,2,1,62,4500,2250,72
罗湖,布心,太白居,3,1,87,5600,1866,64
罗湖,布心,碧岭华庭,2,1,74,5800,2900,78
罗湖,布心,金迪名苑,2,2,57,4500,2250,78
罗湖,布心,金祥都市花园,5,2,178,6200,1240,34
罗湖,布心,雍翠华府,1,1,37,3200,3200,86
罗湖,布心,青橙时代,1,1,37,3500,3500,94
罗湖,布心,今日家园,3,2,93,5800,1933,62
罗湖,布心,松泉公寓,2,1,52,3500,1750,67
罗湖,布心,金迪名苑,1,1,37,3400,3400,91
罗湖,布心,今日家园,2,1,60,4500,2250,75
罗湖,布心,一致春晓苑,3,2,121,4700,1566,38
罗湖,布心,布心花园二区,2,2,76,4000,2000,52
罗湖,布心,山湖居,3,2,81,5500,1833,67
罗湖,布心,雅仕居,1,1,37,3000,3000,81
罗湖,布心,颖隆大厦,1,0,34,2300,2300,67
罗湖,布心,路桥大厦,2,1,40,3500,1750,87
罗湖,布心,雍翠华府,2,1,44,3800,1900,86
罗湖,布心,鸿翠苑,1,1,47,3500,3500,74
罗湖,布心,布吉海关生活区,3,2,85,4000,1333,47
罗湖,布心,龙园山庄,3,1,110,4200,1400,38
罗湖,布心,太阳新城,2,1,79,7000,3500,88
罗湖,布心,雍翠华府,2,1,44,4200,2100,95
罗湖,布心,布心花园四区,3,1,73,5500,1833,75
罗湖,布心,长富花园,2,1,77,4000,2000,51
罗湖,布心,太白居,3,2,90,6000,2000,66
罗湖,布心,港鹏新村,3,1,88,2800,933,31
罗湖,布心,君逸华府,1,1,46,5000,5000,108
罗湖,布心,君逸华府,2,2,66,5500,2750,83
罗湖,布心,鹏城花园,3,1,88,4000,1333,45
罗湖,布心,绿映居,3,2,81,5500,1833,67
罗湖,布心,碧岭华庭,2,1,74,5800,2900,78
罗湖,布心,君逸华府,1,1,45,4500,4500,100
罗湖,布心,彩世界家园,2,1,69,4800,2400,69
罗湖,布心,布心花园一区,4,1,7,1390,347,198
罗湖,布心,鹏城花园,3,1,82,4500,1500,54
罗湖,布心,松泉山庄,5,1,168,10000,2000,59
罗湖,布心,松泉公寓,1,0,34,1900,1900,55
罗湖,布心,山湖居,1,1,68,3800,3800,55
罗湖,布心,龙园山庄,2,2,65,3800,1900,58
罗湖,布心,颖隆大厦,1,1,52,3000,3000,57
罗湖,布心,大地花园,1,1,50,3000,3000,60
罗湖,布心,鹿鸣园,3,1,103,7000,2333,67
罗湖,布心,山湖居,3,1,92,6800,2266,73
罗湖,布心,龙园山庄,3,2,89,5000,1666,56
罗湖,布心,花半里别馆,2,1,60,4300,2150,71
罗湖,布心,君逸华府,3,1,98,8000,2666,81
罗湖,布心,雅仕居,1,1,28,2400,2400,85
罗湖,布心,今日家园,5,1,116,5800,1160,50
罗湖,布心,龙园山庄,3,1,84,4800,1600,57
罗湖,布心,龙园山庄,1,1,46,2600,2600,56
罗湖,布心,丰湖花园,1,1,41,3200,3200,78
罗湖,布心,大地花园,1,1,50,3000,3000,60
罗湖,布心,鹿鸣园,3,1,103,7000,2333,67
罗湖,布心,山湖居,3,1,92,6800,2266,73
罗湖,布心,龙园山庄,3,2,89,5000,1666,56
罗湖,布心,花半里别馆,2,1,60,4300,2150,71
罗湖,布心,君逸华府,3,1,98,8000,2666,81
罗湖,布心,雅仕居,1,1,28,2400,2400,85
罗湖,布心,今日家园,5,1,116,5800,1160,50
罗湖,布心,龙园山庄,3,1,84,4800,1600,57
罗湖,布心,龙园山庄,1,1,46,2600,2600,56
罗湖,布心,丰湖花园,1,1,41,3200,3200,78
罗湖,布心,花半里别馆,2,1,54,4000,2000,74
罗湖,布心,青橙时代,2,1,45,4000,2000,88
罗湖,布心,龙园山庄,2,1,62,3600,1800,58
罗湖,布心,今日家园,2,1,67,4200,2100,62
罗湖,布心,龙园山庄,2,1,80,3600,1800,45
罗湖,布心,松泉公寓,1,0,60,3000,3000,50
罗湖,布心,龙园山庄,2,1,65,3700,1850,56
罗湖,布心,龙园山庄,1,1,47,2500,2500,53
罗湖,布心,翡翠园,2,1,42,3300,1650,78
罗湖,布心,英达花园,3,2,96,5100,1700,53
罗湖,布心,金祥都市花园,2,1,66,3200,1600,48
罗湖,布心,青湖山庄,2,2,62,2900,1450,46
罗湖,布心,雍翠华府,2,1,68,4600,2300,67
罗湖,布心,碧岭华庭,2,2,82,5300,2650,64
罗湖,布心,颖隆大厦,2,1,52,3500,1750,67
罗湖,布心,雍翠华府,2,1,44,3900,1950,88
罗湖,布心,鹿鸣园,2,2,86,6300,3150,73
罗湖,布心,布心花园一区,4,1,10,1560,390,156
罗湖,布心,淘金山一期,5,2,192,16800,3360,87
罗湖,布心,雍翠华府,2,1,44,4500,2250,102
罗湖,布心,清水河生活小区,3,2,80,3800,1266,47
罗湖,布心,花半里别馆,2,1,68,4500,2250,66
罗湖,布心,颖隆大厦,3,1,104,5500,1833,52
罗湖,布心,君逸华府,3,2,98,7500,2500,76
罗湖,布心,碧岭华庭,2,2,74,5200,2600,70
罗湖,布心,颖隆大厦,3,1,104,5500,1833,52
罗湖,布心,丰湖花园,2,1,86,5000,2500,58
罗湖,布心,龙园山庄,3,1,80,3800,1266,47
罗湖,布心,金祥都市花园,6,1,160,3800,633,23
罗湖,布心,布心花园一区,4,1,16,1760,440,110
罗湖,布心,君逸华府,2,1,72,5600,2800,77
罗湖,布心,淘金山二期,3,2,89,12000,4000,134
罗湖,布心,今日家园,2,1,68,4500,2250,66
罗湖,布心,双御雅轩,5,2,120,20000,4000,166
罗湖,布心,颖隆大厦,1,0,34,2500,2500,73
罗湖,布心,丰湖花园,2,1,68,4200,2100,61
罗湖,布心,雅仕居,2,1,58,4800,2400,82
罗湖,布心,今日家园,2,2,66,4500,2250,68
罗湖,布心,旭飞华天苑,1,0,16,1400,1400,87
罗湖,布心,花半里别馆,2,1,66,4800,2400,72
罗湖,布心,绿映居,3,2,81,5000,1666,61
罗湖,布心,长富花园,3,2,115,7000,2333,60
罗湖,布心,鹿鸣园,2,1,82,5800,2900,70
罗湖,布心,碧岭华庭,3,2,120,8000,2666,66
罗湖,布心,太阳新城,4,1,7,1790,447,255
罗湖,布心,布心花园二区,2,1,77,2200,1100,28
罗湖,布心,太阳新城,4,1,13,2460,615,189
罗湖,布心,太阳新城,4,1,6,1590,397,265
罗湖,布心,君逸华府,2,2,78,5800,2900,74
罗湖,布心,旭飞华天苑,2,1,54,3500,1750,64
罗湖,布心,花半里别馆,2,1,52,4600,2300,88
罗湖,布心,雅仕居,1,0,23,1700,1700,73
罗湖,布心,布心公寓,1,0,35,2500,2500,71
罗湖,布心,金迪名苑,1,0,26,3000,3000,115
罗湖,布心,颖隆大厦,1,1,52,3000,3000,57
罗湖,布心,布心花园一区,4,1,84,4000,1000,47
罗湖,布心,清水河生活小区,1,1,52,1800,1800,34
罗湖,布心,泰和花园,5,1,146,7500,1500,51
罗湖,布心,英达花园,1,1,60,3200,3200,53
罗湖,布心,鹿鸣园,2,1,80,5700,2850,71
罗湖,布心,碧岭华庭,3,2,136,9000,3000,66
罗湖,布心,太阳新城,2,1,69,5000,2500,72
罗湖,布心,雅仕居,2,1,56,4200,2100,75
罗湖,布心,旭飞华天苑,1,1,27,2200,2200,81
罗湖,布心,旭飞华天苑,2,1,55,2800,1400,50
罗湖,布心,青湖山庄,2,1,62,3200,1600,51
罗湖,布心,今日家园,3,1,93,7000,2333,75
罗湖,布心,清水河生活小区,3,2,80,3800,1266,47
罗湖,布心,碧岭华庭,3,2,93,6000,2000,64
罗湖,布心,花半里别馆,2,1,63,4300,2150,68
罗湖,布心,大地花园,1,1,53,3700,3700,69
罗湖,布心,东晓花园,4,1,7,1560,390,222
罗湖,布心,布心花园一区,4,1,14,1690,422,120
罗湖,布心,今日家园,4,1,92,5500,1375,59
罗湖,布心,泰和花园,3,2,83,5000,1666,60
罗湖,布心,今日家园,2,1,68,4300,2150,63
罗湖,布心,博隆大厦,3,1,166,20000,6666,120
罗湖,布心,松泉公寓,2,2,52,3000,1500,57
罗湖,布心,花半里别馆,2,1,63,4500,2250,71
罗湖,布心,旭飞华天苑,1,1,27,2200,2200,81
罗湖,布心,维富大厦,2,1,75,4200,2100,56
罗湖,布心,比华利山庄,3,2,128,4500,1500,35
罗湖,布心,边防布心住宅区,2,1,65,3500,1750,53
罗湖,布心,华秀花园,3,2,91,4200,1400,46
罗湖,布心,金豪花园,2,1,75,4000,2000,53
罗湖,布心,金豪花园,3,2,108,3700,1233,34
罗湖,布心,金祥都市花园,3,1,90,4600,1533,51
罗湖,布心,翡翠园,2,1,58,3500,1750,60
罗湖,布心,博隆大厦,3,1,166,20000,6666,120
罗湖,布心,金祥都市花园,3,2,90,3300,1100,36
罗湖,布心,君逸华府,2,2,67,5200,2600,77
罗湖,布心,花半里别馆,2,1,63,4500,2250,71
罗湖,布心,比华利山庄,0,0,99,5500,1833,55
罗湖,布心,大地花园,1,1,49,3300,3300,67
罗湖,布心,松泉公寓,2,1,71,4000,2000,56
罗湖,布心,彩世界家园,2,1,70,4000,2000,57
罗湖,布心,松泉公寓,2,1,63,3000,1500,47
罗湖,布心,君逸华府,2,2,68,7000,3500,102
罗湖,布心,君逸华府,2,2,71,6200,3100,87
罗湖,布心,今日家园,3,1,103,6200,2066,60
罗湖,布心,今日家园,2,1,68,4300,2150,63
罗湖,布心,博隆大厦,3,1,159,20000,6666,125
罗湖,布心,今日家园,3,1,93,5200,1733,55
罗湖,布心,彩世界家园,3,1,87,5500,1833,63
罗湖,布心,今日家园,2,1,68,4300,2150,63
罗湖,布心,龙园山庄,2,1,71,3500,1750,49
罗湖,布心,松泉公寓,2,1,72,3500,1750,48
罗湖,布心,旭飞华天苑,1,1,29,2200,2200,75
罗湖,布心,今日家园,4,1,92,5500,1375,59
罗湖,布心,今日家园,2,1,66,4200,2100,63
罗湖,布心,雍翠华府,2,1,62,4600,2300,74
罗湖,布心,今日家园,4,2,120,5800,1450,48
罗湖,布心,山湖居,3,1,80,5800,1933,72
罗湖,布心,旭飞华天苑,1,1,27,2100,2100,77
罗湖,布心,今日家园,3,1,92,5000,1666,54
罗湖,布心,大地花园,1,1,53,3500,3500,66
罗湖,布心,今日家园,4,1,92,5500,1375,59
罗湖,布心,长富花园,2,1,53,3500,1750,66
罗湖,布心,雍翠华府,2,1,44,4500,2250,102
罗湖,布心,雍翠华府,2,1,52,4500,2250,86
罗湖,布心,金迪名苑,1,0,26,2500,2500,96
罗湖,布心,大地花园,2,1,50,3000,1500,60
罗湖,布心,大地花园,2,1,50,3000,1500,60
罗湖,布心,雍翠华府,2,1,62,4500,2250,72
罗湖,布心,松泉公寓,1,1,34,1800,1800,52
罗湖,布心,金迪名苑,1,0,26,2500,2500,96
罗湖,布心,雍翠华府,2,1,44,4100,2050,93
罗湖,布心,泰和花园,3,1,90,4800,1600,53
罗湖,布心,彩世界家园,2,1,68,4500,2250,66
罗湖,布心,君逸华府,3,2,98,7500,2500,76
罗湖,布心,松泉公寓,2,1,74,3500,1750,47
罗湖,布心,丰湖花园,2,1,62,4200,2100,67
罗湖,布心,颖隆大厦,2,1,52,3300,1650,63
罗湖,布心,旭飞华天苑,1,0,18,1500,1500,83
罗湖,布心,今日家园,3,1,101,5500,1833,54
罗湖,布心,彩世界家园,2,1,70,4000,2000,57
罗湖,布心,布心花园一区,2,1,84,3500,1750,41
罗湖,布心,博隆大厦,1,1,70,6000,6000,85
罗湖,布心,碧岭华庭,2,2,74,5800,2900,78
罗湖,布心,布心花园一区,3,1,84,3500,1166,41
罗湖,布心,鹏城花园,3,1,80,4000,1333,50
罗湖,布心,松泉山庄,4,1,93,6000,1500,64
罗湖,布心,阳光明居,1,1,35,3000,3000,85
罗湖,布心,金迪名苑,1,0,26,2400,2400,92
罗湖,布心,翡翠园,2,1,43,3200,1600,74
罗湖,布心,翡翠园,2,1,42,2800,1400,66
罗湖,布心,太阳新城,1,1,41,3600,3600,87
罗湖,布心,金迪名苑,1,0,26,2600,2600,100
